File Name,Extension,File Size (bytes),Duration,Bitrate,Bitrate _b/s,Video Format,Colour Primaries,Frame Width,Frame Height,Framerate,Framerate Dropframe,Framerate Mode,Scan Type,Scan Order,Pixel Aspect Ratio,Bit Depth,Audio Format,Channel(s),Channel Layout,Audio Bitrate,Audio Bitrate _b/s,Sampling Rate,Compression Mode
ダウンタウンのガキの使いやあらへんで!! 2009.05.24 第0956回 芸人対抗(秘)クイズで松本が激怒 (インタレ保持) [H.264 1440x1080 24m06s],mp4,450125058,00:24:06.763,2489005,2 489 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125376,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.05.31 第0957回 衝撃連発驚きの過去を大暴露！？ (インタレ保持) [H.264 1440x1080 24m09s],mp4,512300266,00:24:09.899,2826681,2 827 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.06.07 第0958回 正体発覚ピカデリーは考古学者 (インタレ保持) [H.264 1440x1080 24m03s],mp4,382800826,00:24:03.328,2121768,2 122 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.06.14 第0959回 (1280x720 60fps BT.709)revA,mp4,292866735,00:24:10.027,1615786,1 616 kb/s,AVC,,1280,720,59.940,(59940/1000),VFR,Progressive,,1.000,8 bits,AAC,2,L R,192000,192 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.06.14 第0959回 絶叫連発サプライズ写真撮影会 (インタレ保持) [H.264 1440x1080 24m09s],mp4,557099899,00:24:09.920,3073824,3 074 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125377,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.06.21 第0960回 四足歩行で走り抜け！(秘)部誕生 (インタレ保持) [H.264 1440x1080 24m09s],mp4,675223794,00:24:09.963,3725468,3 725 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125376,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.06.28 第0961回 打倒！バナナマン(秘)相撲バトル (インタレ保持) [H.264 1440x1080 24m02s],mp4,672507799,00:24:02.453,3729801,3 730 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125378,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.07.05 第0962回 打倒バナナマン(秘)相撲に最強男 (インタレ保持) [H.264 1440x1080 24m09s],mp4,674341938,00:24:09.962,3720605,3 721 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125368,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.07.12 第0963回 市原隼人参戦！芸能人釣り大会 (インタレ保持) [H.264 1440x1080 24m09s],mp4,704938719,00:24:09.920,3889532,3 890 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.07.19 第0964回 市原隼人巨大魚釣りで雄たけび (インタレ保持) [H.264 1440x1080 23m56s],mp4,760927428,00:23:56.203,4238551,4 239 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.07.26 第0965回 闘牛士になって秘密の猛特訓!! (インタレ保持) [H.264 1440x1080 24m09s],mp4,871251237,00:24:09.920,4807169,4 807 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125368,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.08.02 第0966回 温厚タレント集結(秘)怒り王GP (インタレ保持) [H.264 1440x1080 24m09s],mp4,454497432,00:24:09.920,2507710,2 508 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.08.02 第0966回 芸能界怒り王グランプリ!! 前編,mp4,482470126,00:24:09.941,2662012,2 662 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159529,160 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.08.09 第0967回 (秘)スター大集結！怒り王選手権 (インタレ保持) [H.264 1440x1080 23m39s],mp4,766895443,00:23:39.200,4322973,4 323 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.08.16 第0968回 怒り王にELTがまさかの参戦 (インタレ保持) [H.264 1440x1080 23m41s],mp4,649021340,00:23:41.888,3651603,3 652 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125378,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.08.23 第0969回  ききハム～!!,mp4,482651499,00:24:09.984,2662934,2 663 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159425,159 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.08.23 第0969回 ききハム～!!,mp4,482651499,00:24:09.984,2662934,2 663 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159425,159 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.09.06 第0970回 ギョーザ都内食べ尽くしリレー (インタレ保持) [H.264 1440x1080 24m09s],mp4,634142967,00:24:09.920,3498913,3 499 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125376,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.09.13 第0971回 遂に完走ギョーザ完食マラソン (インタレ保持) [H.264 1440x1080 23m54s],mp4,676441504,00:23:54.901,3771363,3 771 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125378,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.09.20 第0972回 浜田強烈アニメキャラ変化合戦 (インタレ保持) [H.264 1440x1080 24m09s],mp4,432765585,00:24:09.899,2387839,2 388 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.09.27 第0973回 村上ショージ先生の(秘)教室特集 (インタレ保持) [H.264 1440x1080 24m09s],mp4,611928919,00:24:09.963,3376246,3 376 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.10.04 第0974回 遠藤の(秘)妄想で浜田が禁断の恋 (インタレ保持) [H.264 1440x1080 23m55s],mp4,417167296,00:23:55.051,2325589,2 326 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.10.11 第0975回 マツコ・デラックスの500のコト,mp4,482539074,00:24:10.005,2662275,2 662 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159286,159 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.10.11 第0975回 マツコに５００質問！珍回答続出 (インタレ保持) [H.264 1440x1080 23m55s],mp4,280899349,00:23:55.136,1565841,1 566 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125377,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.10.18 第0976回 吉本芸人大集合！(秘)かるた大会 (インタレ保持) [H.264 1440x1080 23m55s],mp4,530563831,00:23:55.008,2957831,2 958 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.10.18 第0976回 痛々ダウンタウン・コンビ対抗!よしもとかるた大会～!!,mp4,476662944,00:24:09.947,2629961,2 630 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,127703,128 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.10.25 第0977回 失神寸前恐怖の深夜(秘)大運動会 (インタレ保持) [H.264 1440x1080 23m55s],mp4,424090414,00:23:55.072,2364148,2 364 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.11.01 第0978回 問題発生ケンコバの(秘)七変化!! (インタレ保持) [H.264 1440x1080 23m55s],mp4,409027117,00:23:55.115,2280108,2 280 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.11.08 第0979回 新顔続々恒例！ハイテンション (インタレ保持) [H.264 1440x1080 23m55s],mp4,545244282,00:23:55.051,3039581,3 040 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.11.15 第0980回 ハイテンションに(秘)強烈キャラ (インタレ保持) [H.264 1440x1080 23m54s],mp4,619250340,00:23:54.880,3452555,3 453 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.11.22 第0981回 ＳＰ板尾驚異の(秘)吹き矢護身術 (インタレ保持) [H.264 1440x1080 23m54s],mp4,502507979,00:23:54.987,2801464,2 801 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.11.29 第0982回 藤岡弘とサバイバル探検隊結成 (インタレ保持) [H.264 1440x1080 23m55s],mp4,1037604786,00:23:55.051,5784351,5 784 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.06 第0983回 1年９カ月振りのトーク!!,mp4,482523095,00:24:09.984,2662226,2 662 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159587,160 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.06 第0983回２年ぶりアノ２人のトーク復活 (インタレ保持) [H.264 1440x1080 23m55s],mp4,650831888,00:23:55.072,3628149,3 628 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.13 第0984回 ききコーンスープで松本に波乱 (インタレ保持) [H.264 1440x1080 23m55s],mp4,529737333,00:23:55.115,2953003,2 953 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125376,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.13 第0984回ききコーンスープ～!!,mp4,488374221,00:24:10.000,2694478,2 694 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,192000,192 kb/s,64.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.20 第0985回 あの人が選ぶ名企画ベスト１０ (インタレ保持) [H.264 1440x1080 23m55s],mp4,548421576,00:23:55.072,3057249,3 057 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125376,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.27 第0986回 笑ってはいけないホテルマン放送直前SP!!,mp4,391867617,00:24:09.993,2162039,2 162 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159757,160 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.27 第0986回 笑ってはいけない大晦日(秘)解剖 (インタレ保持) [H.264 1440x1080 23m55s],mp4,561716170,00:23:55.072,3131362,3 131 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.31-1 (前半) SP 大晦日年越しSP!! 笑ってはいけないホテルマン24時!! (インタレ保持) [H.264 1440x1080 2h28m14s],mp4,2647852844,02:28:14.699,2381511,2 382 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.31-2 (後半) SP 大晦日年越しSP!! 笑ってはいけないホテルマン24時!! (インタレ保持) [H.264 1440x1080 2h22m02s],mp4,2242595653,02:22:02.667,2105065,2 105 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2009.12.31-2 (後編) SP 大晦日年越しSP!! 笑ってはいけないホテルマン24時!! [H.264 1280x720 2h22m03s],mp4,1999545320,02:22:03.007,1876845,1 877 kb/s,AVC,,1280,720,29.970,(30000/1001),VFR,Progressive,,1.000,8 bits,AAC,2,L R,127936,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.01.10 第0987回 今夜解禁ホテルマン未公開映像 (インタレ保持) [H.264 1440x1080 24m09s],mp4,428814139,00:24:09.920,2366002,2 366 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.01.10 第0987回 笑ってはいけないホテルマン秘蔵シーン大公開!!・その1,mp4,391865596,00:24:09.947,2162096,2 162 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159890,160 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.01.17 第0988回 年末ＳＰ板尾ネタ(秘)未公開映像 (インタレ保持) [H.264 1440x1080 23m49s],mp4,251899439,00:23:49.205,1410012,1 410 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.01.24 第0989回 新年会に(秘)発掘芸人が続々登場 (インタレ保持) [H.264 1440x1080 24m09s],mp4,412525409,00:24:09.963,2276060,2 276 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.01.31 第0990回 浜田(秘)顔天素ＶＳガキ大喜利対決 (インタレ保持) [H.264 1440x1080 24m09s],mp4,538666726,00:24:09.963,2972030,2 972 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.02.07 第0991回 遂に決着天素ｖｓガキ大喜利対決 (インタレ保持) [H.264 1440x1080 24m00s],mp4,497916868,00:24:00.384,2765467,2 765 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.02.14 第0992回 ヘイポーの大晦日ＳＰ(秘)舞台裏 (インタレ保持) [H.264 1440x1080 24m02s],mp4,330649293,00:24:02.091,1834277,1 834 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.02.21 第0993回 後輩に雷ショージの(秘)忍者教室 (インタレ保持) [H.264 1440x1080 24m09s],mp4,771724858,00:24:09.962,4257904,4 258 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125368,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.02.28 第0994回 (YTV 2010.03.09) バナナマン日村が七変化に挑戦 [H.264 1280x720 24m09s],mp4,419826082,00:24:09.707,2316750,2 317 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,127549,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.02.28 第0994回 ※津波警報表示あり※ 遂に参戦バナナマン日村七変化 (インタレ保持) [H.264 1440x1080 24m09s],mp4,356566101,00:24:09.963,1967311,1 967 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.03.07 第0995回 東京23区タコ焼き完食マラソン (インタレ保持) [H.264 1440x1080 24m09s],mp4,708650591,00:24:09.899,3910069,3 910 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.03.14 第0996回 涙の完走たこ焼き完食マラソン (インタレ保持) [H.264 1440x1080 24m09s],mp4,640101229,00:24:09.963,3531683,3 532 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.03.14 第0996回チャレンジ銀だこ37店舗!! 後半戦,mp4,301206441,00:24:09.993,1661837,1 662 kb/s,AVC,,960,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159596,160 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.03.21 第0997回 (秘)芸能人参戦！腹痛い王選手権 (インタレ保持) [H.264 1440x1080 24m09s],mp4,678058735,00:24:09.920,3741220,3 741 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.03.21 第0997回 芸能界お腹痛い王グランプリ!! 前編,mp4,391871271,00:24:09.947,2162127,2 162 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159778,160 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.04.04 第0999回 山崎号泣衝撃の引退＆卒業宣 (インタレ保持) [H.264 1440x1080 24m03s],mp4,322142396,00:24:03.520,1785316,1 785 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.04.11 第1000回 笑瓶災難水中息止めハプニング (インタレ保持) [H.264 1440x1080 24m09s],mp4,619284649,00:24:09.920,3416931,3 417 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.04.18 第1001回 絶対美味新感覚(秘)ぬか漬け作り (インタレ保持) [H.264 1440x1080 24m09s],mp4,475855670,00:24:09.962,2625479,2 625 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125368,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.04.25 第1002回 おっぱいバレーでヘイポー暴走 (インタレ保持) [H.264 1440x1080 24m09s],mp4,723269757,00:24:09.899,3990732,3 991 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.04.25 第1002回 ヘイポーのおっぱいバレー (704x396 24m09s),wmv,296998087,00:24:09.848,1638782,1 639 kb/s,VC-1,,704,396,29.970,(29970/1000),,Progressive,,1.000,8 bits,WMA,2,,128016,128 kb/s,48.0 kHz,
ダウンタウンのガキの使いやあらへんで!! 2010.05.02 第1003回 絶妙なタイミングで松本ゾンビ (インタレ保持) [H.264 1440x1080 24m02s],mp4,725352981,00:24:02.517,4022707,4 023 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.05.09 第1004回 バナナマン設楽の入魂(秘)七変化 (インタレ保持) [H.264 1440x1080 24m09s],mp4,558486058,00:24:09.920,3081472,3 081 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125375,125 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.05.16 第1005回 叩いてかぶってジャンケンポンNo.1決定戦～!! 1,mp4,391883052,00:24:10.040,2162054,2 162 kb/s,AVC,,1280,720,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,159754,160 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2010.05.16 第1005回 芸人No.1は誰なのか！？TKJ杯 (インタレ保持) [H.264 1440x1080 24m10s],mp4,633324356,00:24:10.027,3494138,3 494 kb/s,AVC,BT.709,1440,1080,29.970,(30000/1001),CFR,MBAFF,TFF,1.333,8 bits,AAC,2,L R,125374,125 kb/s,48.0 kHz,Lossy
