cctid,show_id,show,show_ja,date,episode,segment,name_ja,description_ja,metadata,playlist,subbed,ccturl
knightscoop_20140425_16_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-04-25,16,4,小ネタ集 オーストラリア人は大好きだけど日本人にはムリなペースト？,,"{""ホスト"":""坂本冬美, ""探偵"":""澤部佑, ""位置"":""京都市""}",,,
knightscoop_20140425_16_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-04-25,16,5,小ネタ集 山田花子にそっくりな花,,"{""ホスト"":""坂本冬美, ""探偵"":""澤部佑, ""位置"":""大阪府東大阪市""}",,,
knightscoop_20140425_16_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-04-25,16,6,小ネタ集 絶対にできない？手遊び,,"{""ホスト"":""坂本冬美, ""探偵"":""澤部佑, ""位置"":""横浜市""}",,,
knightscoop_20140425_16_7,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-04-25,16,7,小ネタ集 アイヌの涙vs香水は寒いか？熱いか？,,"{""ホスト"":""坂本冬美, ""探偵"":""澤部佑, ""位置"":""鹿児島県""}",,,
knightscoop_20140425_16_8,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-04-25,16,8,小ネタ集 電車で走り去る恋人に追いすがってみたい！,,"{""ホスト"":""坂本冬美, ""探偵"":""澤部佑, ""位置"":""大阪市""}",,,
knightscoop_20140425_16_9,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-04-25,16,9,階段で右足が跳ね上がる,,"{""ホスト"":""坂本冬美, ""探偵"":""たむらけんじ, ""位置"":""宮城県""}",,,
knightscoop_20140502_17_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-02,17,1,ボクシング兄弟の挑戦,,"{""ホスト"":""ルー大柴, ""探偵"":""田村裕, ""位置"":""香川県""}",,,
knightscoop_20140502_17_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-02,17,2,26年間封印された財布,,"{""ホスト"":""ルー大柴, ""探偵"":""石田靖, ""位置"":""岡山県""}",,,
knightscoop_20140502_17_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-02,17,3,口から白い煙が？,,"{""ホスト"":""ルー大柴, ""探偵"":""真栄田賢, ""位置"":""愛知県""}",,,
knightscoop_20140509_18_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-09,18,1,97歳初めてのプロレス観戦,,"{""ホスト"":""山田五郎, ""探偵"":""真栄田賢, ""位置"":""大阪府""}",,,
knightscoop_20140509_18_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-09,18,2,台所を荒らす犬,,"{""ホスト"":""山田五郎, ""探偵"":""竹山隆範, ""位置"":""大阪府豊中市""}",,,
knightscoop_20140509_18_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-09,18,3,破いてしまった義母の宝物,,"{""ホスト"":""山田五郎, ""探偵"":""たむらけんじ, ""位置"":""京都府""}",,,
knightscoop_20140523_19_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-23,19,1,三国志マニアの小学生,,"{""ホスト"":""キダ・タロー, ""探偵"":""田村裕, ""位置"":""鳥取県鳥取市""}",,,
knightscoop_20140523_19_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-23,19,2,沖縄の砂浜で発見!?謎の生命体,,"{""ホスト"":""キダ・タロー, ""探偵"":""石田靖, ""位置"":""静岡県""}",,,
knightscoop_20140523_19_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-23,19,3,ふしぎなみずあめ,,"{""ホスト"":""キダ・タロー, ""探偵"":""橋本直, ""位置"":""大阪市""}",,,
knightscoop_20140530_20_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-30,20,1,大発見！阪尾コーナリング,,"{""ホスト"":""古田新太, ""探偵"":""間寛平, ""位置"":""大阪府""}",,,
knightscoop_20140530_20_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-30,20,2,生卵が絶対に割れない？,,"{""ホスト"":""古田新太, ""探偵"":""竹山隆範, ""位置"":""広島県""}",,,
knightscoop_20140530_20_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-05-30,20,3,20年間解けないモンゴルのパズル,,"{""ホスト"":""古田新太, ""探偵"":""澤部佑, ""位置"":""奈良県天理市""}",,,
knightscoop_20140606_21_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-06,21,1,おじいちゃんの探検隊,,"{""ホスト"":""熊谷真実, ""探偵"":""石田靖, ""位置"":""京都府""}",,,
knightscoop_20140606_21_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-06,21,2,小ネタ集 ワサビのツーンはレモンで消える,,"{""ホスト"":""熊谷真実, ""探偵"":""田村裕, ""位置"":""愛媛県""}",,,
knightscoop_20140606_21_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-06,21,3,小ネタ集 「お」を書き続けると「あ」が混じる,,"{""ホスト"":""熊谷真実, ""探偵"":""田村裕, ""位置"":""大阪府""}",,,
knightscoop_20140606_21_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-06,21,4,小ネタ集 山手線全駅を９秒以内で言う,,"{""ホスト"":""熊谷真実, ""探偵"":""田村裕, ""位置"":""長野県""}",,,
knightscoop_20140606_21_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-06,21,5,小ネタ集 牛が激しくディープキスをする,,"{""ホスト"":""熊谷真実, ""探偵"":""田村裕, ""位置"":""兵庫県""}",,,
knightscoop_20140606_21_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-06,21,6,小ネタ集 テニスボールを200m飛ばせる,,"{""ホスト"":""熊谷真実, ""探偵"":""田村裕, ""位置"":""北海道""}",,,
knightscoop_20140606_21_7,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-06,21,7,雛人形が箱に入らない？,,"{""ホスト"":""熊谷真実, ""探偵"":""橋本直, ""位置"":""福岡県""}",,,
knightscoop_20140613_22_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-13,22,1,貞子を愛してしまった男,,"{""ホスト"":""香西かおり, ""探偵"":""竹山隆範, ""位置"":""大阪市""}",,,
knightscoop_20140613_22_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-13,22,2,怨霊になりたい,,"{""ホスト"":""香西かおり, ""探偵"":""竹山隆範, ""位置"":""大阪市""}",,,
knightscoop_20140613_22_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-13,22,3,自分の部屋のドアが開かない！,,"{""ホスト"":""香西かおり, ""探偵"":""真栄田賢, ""位置"":""大阪府""}",,,
knightscoop_20140613_22_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-13,22,4,水中でハンドベル・コンサート,,"{""ホスト"":""香西かおり, ""探偵"":""澤部佑, ""位置"":""横浜市""}",,,
knightscoop_20140620_23_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-20,23,1,朝帰りする71歳の母,,"{""ホスト"":""赤星憲広, ""探偵"":""橋本直, ""位置"":""京都府京丹後市""}",,,
knightscoop_20140620_23_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-20,23,2,小ネタ集 仮面ライダー 変身王,,"{""ホスト"":""赤星憲広, ""探偵"":""石田靖, ""位置"":""神戸市""}",,,
knightscoop_20140620_23_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-20,23,3,小ネタ集 必ずひっくり返るすき焼き鍋,,"{""ホスト"":""赤星憲広, ""探偵"":""石田靖, ""位置"":""大阪府""}",,,
knightscoop_20140620_23_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-20,23,4,小ネタ集 固く目を閉じると口が,,"{""ホスト"":""赤星憲広, ""探偵"":""石田靖, ""位置"":""神戸市""}",,,
knightscoop_20140620_23_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-20,23,5,小ネタ集 とある依頼,,"{""ホスト"":""赤星憲広, ""探偵"":""石田靖, ""位置"":""広島県""}",,,
knightscoop_20140620_23_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-20,23,6,沖縄のパラダイス「山田水車屋」,,"{""ホスト"":""赤星憲広, ""探偵"":""たむらけんじ, ""位置"":""東京都""}",,,
knightscoop_20140627_24_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-27,24,1,お母さんはいったい何歳？,,"{""ホスト"":""佐々木蔵之助, ""探偵"":""真栄田賢, ""位置"":""熊本市""}",,,
knightscoop_20140627_24_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-27,24,2,メルちゃんを助けて！,,"{""ホスト"":""佐々木蔵之助, ""探偵"":""竹山隆範, ""位置"":""千葉県""}",,,
knightscoop_20140627_24_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-06-27,24,3,食べるのが遅すぎる男,,"{""ホスト"":""佐々木蔵之助, ""探偵"":""澤部佑, ""位置"":""愛知県""}",,,
knightscoop_20140704_25_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-04,25,1,93歳、水泳に挑戦！,,"{""ホスト"":""円広志, ""探偵"":""田村裕, ""位置"":""大阪府""}",,,
knightscoop_20140704_25_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-04,25,2,家から出せない冷蔵庫,,"{""ホスト"":""円広志, ""探偵"":""間寛平, ""位置"":""東京都""}",,,
knightscoop_20140704_25_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-04,25,3,カブトムシの幼虫を食べたい,,"{""ホスト"":""円広志, ""探偵"":""たむらけんじ, ""位置"":""奈良県""}",,,
knightscoop_20140711_26_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-11,26,1,ドリカムの曲で号泣する男,,"{""ホスト"":""キダ・タロー, ""探偵"":""石田靖, ""位置"":""兵庫県""}",,,
knightscoop_20140711_26_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-11,26,2,小ネタ集 家の中から「おばは～ん！」,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""大阪府門真市""}",,,
knightscoop_20140711_26_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-11,26,3,小ネタ集 ペットボトルで大発見!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""大阪府狭山市""}",,,
knightscoop_20140711_26_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-11,26,4,小ネタ集 鳥肌を自由に出す男!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""広島市""}",,,
knightscoop_20140711_26_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-11,26,5,小ネタ集 かわいい腹踊り!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""大阪府高石市""}",,,
knightscoop_20140711_26_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-11,26,6,小ネタ集 目を閉じて無心に足の中指を摘むときっと驚く!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""三重県""}",,,
knightscoop_20140711_26_7,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-11,26,7,小ネタ集 えげつない隙っ歯,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""堺市""}",,,
knightscoop_20140711_26_8,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-11,26,8,おばあちゃん 結婚式に来て！,,"{""ホスト"":""キダ・タロー, ""探偵"":""澤部佑, ""位置"":""和歌山県""}",,,
knightscoop_20140725_27_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-25,27,1,用水路に潜む謎の生物,,"{""ホスト"":""山田五郎, ""探偵"":""橋本直, ""位置"":""大阪府""}",,,
knightscoop_20140725_27_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-25,27,2,無敗の柔道チャンピオン？,,"{""ホスト"":""山田五郎, ""探偵"":""田村裕, ""位置"":""大阪府岸和田市""}",,,
knightscoop_20140725_27_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-07-25,27,3,街行く人々の喜怒哀楽,,"{""ホスト"":""山田五郎, ""探偵"":""真栄田賢, ""位置"":""大阪市""}",,,
knightscoop_20140801_28_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-01,28,1,お姫様だっこされたい,,"{""ホスト"":""桂小枝, ""探偵"":""田村裕, ""位置"":""兵庫県""}",,,
knightscoop_20140801_28_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-01,28,2,私は何語を話しているのか？,,"{""ホスト"":""桂小枝, ""探偵"":""橋本直, ""位置"":""東京都""}",,,
knightscoop_20140801_28_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-01,28,3,頭の中がシュワーッ！,,"{""ホスト"":""桂小枝, ""探偵"":""竹山隆範, ""位置"":""名古屋市""}",,,
knightscoop_20140808_29_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-08,29,1,幻のペンを回してみたい,,"{""ホスト"":""天童よしみ, ""探偵"":""真栄田賢, ""位置"":""愛知県""}",,,
knightscoop_20140808_29_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-08,29,2,あの思い出のアニメを探して,,"{""ホスト"":""天童よしみ, ""探偵"":""石田靖, ""位置"":""大阪府""}",,,
knightscoop_20140808_29_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-08,29,3,深夜の視聴率調査in尼崎,,"{""ホスト"":""天童よしみ, ""探偵"":""間寛平, ""位置"":""兵庫県""}",,,
knightscoop_20140815_30_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-15,30,1,ボクのパパは間寛平!?,,"{""ホスト"":""リターンズ
12/05/11
五木ひろし, ""探偵"":""間寛平, ""位置"":""奈良県""}",,,
knightscoop_20140815_30_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-15,30,2,幻のあやとり「道に蝶」,,"{""ホスト"":""リターンズ
12/05/11
五木ひろし, ""探偵"":""たむらけんじ, ""位置"":""京都府""}",,,
knightscoop_20140815_30_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-15,30,3,泥酔するお父さんをなんとかして！,,"{""ホスト"":""リターンズ
12/05/11
五木ひろし, ""探偵"":""石田靖, ""位置"":""福島県""}",,,
knightscoop_20140822_31_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-22,31,1,憧れのイルカトレーナー、めぐさん,,"{""ホスト"":""リターンズ
12/11/9
林裕人, ""探偵"":""田村裕, ""位置"":""大阪府""}",,,
knightscoop_20140822_31_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-22,31,2,爪切りにおびえる息子,,"{""ホスト"":""リターンズ
12/11/9
林裕人, ""探偵"":""桂小枝, ""位置"":""兵庫県""}",,,
knightscoop_20140822_31_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-22,31,3,ブルーショットに再会したい！,,"{""ホスト"":""リターンズ
12/11/9
林裕人, ""探偵"":""石田靖, ""位置"":""京都府""}",,,
knightscoop_20140829_32_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-29,32,1,還暦の親父とスポーツ三番勝負,,"{""ホスト"":""石塚英彦, ""探偵"":""石田靖, ""位置"":""奈良県""}",,,
knightscoop_20140829_32_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-29,32,2,電気風呂でＭ字開脚？,,"{""ホスト"":""石塚英彦, ""探偵"":""田村裕, ""位置"":""兵庫県明石市""}",,,
knightscoop_20140829_32_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-08-29,32,3,妻に内緒の弾丸ツアー,,"{""ホスト"":""石塚英彦, ""探偵"":""橋本直, ""位置"":""兵庫県尼崎市""}",,,
knightscoop_20140905_33_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-05,33,1,酸っぱさの限界に挑戦,,"{""ホスト"":""キダ・タロー, ""探偵"":""澤部佑, ""位置"":""大阪市""}",,,
knightscoop_20140905_33_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-05,33,2,爆笑！人体の神秘小ネタ集 うちの息子はとにかくデカい,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""兵庫県""}",,,
knightscoop_20140905_33_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-05,33,3,爆笑！人体の神秘小ネタ集 爆笑したあとしばらくアゴが揺れる,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""兵庫県""}",,,
knightscoop_20140905_33_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-05,33,4,爆笑！人体の神秘小ネタ集 かき氷を食べても足湯をすればキーンとならない,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""大阪市""}",,,
knightscoop_20140905_33_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-05,33,5,爆笑！人体の神秘小ネタ集 第２の声帯を持っている,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""滋賀県""}",,,
knightscoop_20140905_33_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-05,33,6,爆笑！人体の神秘小ネタ集 器用なスゴ技を持っている,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""大阪府""}",,,
knightscoop_20140905_33_7,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-05,33,7,爆笑！人体の神秘小ネタ集 ウォシュレットを使えない悩みを解消,,"{""ホスト"":""キダ・タロー, ""探偵"":""たむらけんじ, ""位置"":""滋賀県""}",,,
knightscoop_20140905_33_8,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-05,33,8,もう一度デュオを組みたい,,"{""ホスト"":""キダ・タロー, ""探偵"":""竹山隆範, ""位置"":""大阪府""}",,,
knightscoop_20140912_34_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-12,34,1,伝説の男「アイスピック」に会いたい,,"{""ホスト"":""唐沢寿明, ""探偵"":""橋本直, ""位置"":""富山県""}",,,
knightscoop_20140912_34_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-12,34,2,あのソースかつ丼をもう一度,,"{""ホスト"":""唐沢寿明, ""探偵"":""澤部佑, ""位置"":""石川県""}",,,
knightscoop_20140912_34_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-12,34,3,ラグビー部の練習道具がクサすぎる！,,"{""ホスト"":""唐沢寿明, ""探偵"":""間寛平, ""位置"":""兵庫県""}",,,
knightscoop_20140919_35_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,2014-09-19,35,1,忘れ去られた超魔術,,"{""ホスト"":""桂ざこば, ""探偵"":""たむらけんじ, ""位置"":""大阪府""}",,,
